Mat,No.,ID,Qn,Q,Pt,SOC,SOE,U1,U2,U3,U4,U5,U6,U7,U8,U9,U10,U11,U12,U13,U14,U15,U16,U17,U18,U19,U20,U21,SOH
NMC,47,J1-200,2.1,1.8448,5,25,21.96190476190476,0.35872340425531934,0.36207262688468944,0.3558134442741414,0.3587122036110504,0.3582978723404251,0.36269539501478754,0.3754541784416636,0.37317666126418203,0.36044283585267145,0.36421589460263526,0.3560877350044773,0.36283185840707954,0.3565809058048055,0.36386501781597147,0.4009761591890362,0.4036507339104256,0.36067319982957,0.3779045204900715,0.3544216116370347,0.3666365280289341,0.35530512438868733,0.8784761904761904
NMC,48,J1-300,2.1,1.7948,5,25,21.366666666666664,0.3772340425531917,0.37863665321724405,0.37880446682723967,0.38024798781814173,0.37680851063829746,0.38424165610477434,0.3879693177230523,0.38512965964343593,0.37832659144134606,0.3754781130471736,0.382273948075202,0.3902654867256645,0.37635551775462517,0.3867113812617893,0.40810963018584534,0.41004892736168674,0.378568385172561,0.3916349809885933,0.38582313553451897,0.39805605786618337,0.3757176270465665,0.8546666666666666
NMC,49,J1-400,2.1,1.7234,5,25,20.516666666666666,0.4061702127659572,0.4068804417073686,0.4101160499233645,0.4113552316728297,0.40574468085106385,0.41571609632446105,0.4117884537747285,0.4090356564019455,0.406003832233341,0.39779005524861866,0.41360787824529943,0.4170353982300883,0.40612375079736296,0.4133305386711381,0.42556786183592976,0.421716221302221,0.4062633148700465,0.40071820870299923,0.41445393673516406,0.43037974683544356,0.4067616415054216,0.8206666666666667
NMC,50,J1-500,2.1,1.6197,5,25,19.282142857142855,0.44191489361702097,0.4423444468039923,0.444712064812788,0.4463780726560804,0.44340425531914907,0.4446556822982677,0.4493338716188937,0.44793354943273833,0.44155844155844104,0.440713982150446,0.4456132497761871,0.45132743362831906,0.4429087816287476,0.45357367428212125,0.46217383142481694,0.4655626646593909,0.44120153387302974,0.44402196873679767,0.44608635419071696,0.4597649186256785,0.4456729746970014,0.7712857142857142
NMC,51,J1-600,2.1,1.469,5,25,17.488095238095237,0.4893617021276597,0.49309832236143514,0.49091307203853685,0.4935827713726342,0.49085106382978694,0.492395437262358,0.49616471538150986,0.49371961102106976,0.48775814349584845,0.48873778155546166,0.4919427036705457,0.5006637168141603,0.49245162662130504,0.4996856005030388,0.5064764407734179,0.5116672939405342,0.48679164891350624,0.501056189269117,0.4904179173401051,0.5038426763110309,0.4969168615777164,0.6995238095238095
NMC,52,J2-100,2.1,1.9156,5,25,22.804761904761904,0.34297872340425517,0.3489063495434275,0.33873439894898194,0.3343484881444416,0.3417021276595742,0.34769750739332483,0.36172789664917193,0.36507293354943293,0.34468809878645956,0.35762855928601756,0.3372873769024185,0.3305309734513271,0.3402083776312992,0.34059945504087175,0.39121456729866644,0.40553255551373724,0.34554750745632656,0.37198986058301653,0.33941353036250277,0.33295660036166375,0.338082075271104,0.9121904761904761
NMC,53,J2-200,2.1,1.8418,5,25,21.926190476190477,0.3627659574468085,0.3667445317477176,0.3671994744909144,0.36610833152055644,0.36148936170212753,0.3614279678918457,0.37101332256762287,0.3756077795786057,0.36384926548860985,0.3754781130471736,0.3753357206803951,0.3745575221238946,0.3606208802891775,0.3594634248585198,0.3887741693260738,0.39725254045916447,0.36450788240306764,0.37980566117448156,0.38813207111521564,0.3826853526220617,0.35913246863704007,0.8770476190476191
NMC,54,J2-300,2.1,1.7876,5,25,21.28095238095238,0.38127659574468176,0.38585686982374146,0.3897525728049045,0.3882967152490755,0.3806382978723404,0.3817068018588934,0.3849414614452975,0.3869529983792539,0.38152011922503704,0.3924776880577987,0.39838854073411056,0.39778761061946977,0.3797576015309376,0.3885977782435548,0.3981603153745068,0.4083552879187051,0.3817639539838096,0.40135192226446925,0.4130685753867471,0.4100361663652805,0.3797576015309376,0.8512380952380952
NMC,55,J2-400,2.1,1.7164,5,25,20.43333333333333,0.41021276595744727,0.4153748141856024,0.4188745347054974,0.4194039591037635,0.4104255319148935,0.4072665821715251,0.40916431166734046,0.40822528363046917,0.40941026186927854,0.42095197620059466,0.42614145031333983,0.42522123893805297,0.4099510950457157,0.40934814504296746,0.41730805331330867,0.42943168987580016,0.4094588836812951,0.44000844951415274,0.4352343569614394,0.43309222423146565,0.4118647671698916,0.8173333333333332
NMC,56,J2-500,2.1,1.5775,5,25,18.779761904761905,0.4465957446808515,0.45296241240178414,0.4547843223122401,0.4531216010441588,0.447234042553192,0.44719053654414864,0.44610415825595506,0.4485413290113449,0.44496487119437944,0.4558011049723758,0.4615040286481644,0.4588495575221243,0.44822453752923597,0.44770488367218597,0.44997184156185366,0.46198720361309764,0.44375798892202756,0.46430080270384444,0.4689448164396204,0.4647377938517181,0.4514139910695292,0.7511904761904761
NMC,57,J2-600,2.1,1.4437,5,25,17.186904761904763,0.5038297872340429,0.5109365045657253,0.5090869279614632,0.5083750271916463,0.5065957446808511,0.5061258977608789,0.508074283407348,0.5131685575364662,0.5024483713008303,0.5110497237569067,0.5134288272157566,0.5081858407079656,0.507548373378695,0.5095367847411438,0.5168012014266932,0.5286036883703433,0.5012782275244989,0.5257710181664557,0.5204340798891707,0.5115280289330926,0.5128641292791833,0.6874761904761905
NMC,58,J3-200,2.1,1.8194,5,25,21.659523809523808,0.3627659574468085,0.3661074538118507,0.35844098970878147,0.36001740265390403,0.36148936170212753,0.36332910857625667,0.37928946306015376,0.3782414910858991,0.36235895252288675,0.3688907777305568,0.356759176365264,0.36150442477876243,0.3606208802891775,0.364493816809893,0.4062324009761582,0.4094843808806923,0.36322965487856873,0.3850866075200665,0.35649965365966274,0.36301989150090463,0.35913246863704007,0.8663809523809523
NMC,59,J3-300,2.1,1.7594,5,25,20.945238095238093,0.3844680851063824,0.3884051815672125,0.385592292533393,0.38568631716336643,0.38404255319148906,0.38635403464300744,0.3954380298748488,0.3970826580226907,0.38492654886097544,0.3924776880577987,0.3885407341092222,0.3882743362831862,0.38294705507123084,0.38796897924963236,0.4156185470245912,0.4241625893865262,0.38517256071580697,0.3988170680185892,0.3939044100669591,0.40009041591320127,0.3835849457792895,0.8378095238095238
NMC,60,J3-400,2.1,1.6817,5,25,20.020238095238092,0.41212765957446873,0.413463580378,0.4140573680753237,0.41809876006090807,0.41234042553191497,0.413814955640051,0.4216794509487283,0.42281199351701737,0.4126037896529704,0.4181895452613684,0.415622202327663,0.4176991150442477,0.4118647671698916,0.4179417312932294,0.4383330204617977,0.44693263078660195,0.4128674904132934,0.42965779467680587,0.41676287231586073,0.43309222423146565,0.4118647671698916,0.8008095238095237
NMC,61,J3-500,2.1,1.4958,5,25,17.807142857142857,0.4846808510638301,0.48396687194733534,0.48478213269104575,0.486186643463129,0.4855319148936168,0.48584706379383125,0.49495357287040864,0.49696110210696887,0.4845646157121566,0.4893752656183592,0.4856759176365255,0.4862831858407093,0.48586008930469937,0.49318801089918196,0.5104186221137592,0.5169363944298082,0.48338304218150796,0.48986058301647617,0.48764719464326944,0.48847197106690743,0.4890495428449917,0.7122857142857143
NMC,62,J3-600,2.1,1.301,5,25,15.488095238095237,0.5402127659574472,0.546400509662349,0.540398511057588,0.5394822710463343,0.5423404255319149,0.5428812843261506,0.5512716996366578,0.5540923824959476,0.5399190972961465,0.5407989800254986,0.5405102954341992,0.5371681415929208,0.5430576227939614,0.5420247327604271,0.5669232213253235,0.5716974030861879,0.5383468257349806,0.5690747782002532,0.5425998614638647,0.5354882459312851,0.5464597065702739,0.6195238095238095
NMC,63,J4-100,2.1,1.8809,5,25,22.391666666666666,0.3534042553191492,0.35676364408579264,0.3415809065031743,0.34326734827061145,0.35234042553191536,0.3595268272074357,0.37787646346386783,0.3788492706645048,0.3538428784330421,0.358266043348916,0.33370635631154855,0.3389380530973449,0.3506272591962576,0.3579962272060362,0.41336587197296737,0.4158825743319534,0.35470813804857304,0.3751584283903675,0.3223274070653428,0.32527124773960203,0.3493514777801403,0.8956666666666666
NMC,64,J4-200,2.1,1.8001,5,25,21.429761904761904,0.3759574468085116,0.37736249734550853,0.3713597547624259,0.3728518599086357,0.37595744680851073,0.3783269961977185,0.3936213161081952,0.3938411669367907,0.37641047477113077,0.37866553336166575,0.36839749328558646,0.3732300884955757,0.37444184563044836,0.38021379165793334,0.42087478881171325,0.4258562288295069,0.3770771197273115,0.38973384030418234,0.36296467328561555,0.375,0.3731660642143311,0.8571904761904762
NMC,65,J4-400,2.1,1.6412,5,25,19.538095238095238,0.44127659574468137,0.44170736886812456,0.44055178454127475,0.445072873613225,0.4412765957446805,0.44381073088297374,0.4511505853855473,0.44732576985413264,0.4409197360017032,0.43540161495962604,0.440689346463742,0.4500000000000002,0.44099510950457077,0.4510584783064342,0.46743007321193897,0.47083176514866487,0.44120153387302974,0.4552175749894385,0.4368506118679285,0.456826401446655,0.44227089092068894,0.7815238095238095
NMC,66,J4-500,2.1,1.4674,5,25,17.46904761904762,0.5072340425531916,0.5096623486939906,0.5051456098095022,0.5077224276702195,0.5087234042553188,0.510773130544993,0.5187727089220839,0.514991896272285,0.5062806046412609,0.5084997875053121,0.5031333930170092,0.5081858407079656,0.5081862640867527,0.5225319639488566,0.5348226018396849,0.5402709823108767,0.505965061780997,0.5095057034220538,0.49896097898868597,0.5101717902350824,0.5122262385711247,0.6987619047619047
NMC,67,J4-600,2.1,1.3856,5,25,16.495238095238093,0.5368085106382976,0.5385432151199838,0.5329537989927742,0.5346965412225364,0.5382978723404257,0.5382340515420365,0.5494549858700051,0.5472042139384108,0.5354481583989781,0.5367615809604755,0.5315577439570287,0.532964601769911,0.53859238783755,0.5470551247118003,0.566360052562418,0.5722619495671806,0.5342991052407324,0.5534431770173214,0.5268990995151235,0.5318716094032556,0.5424197320859028,0.6598095238095237
NMC,1,D3-100,2.1,1.9155,5,30,27.36428571428571,0.40489361702127713,0.40879167551497186,0.3950076636741846,0.39504024363715384,0.4038297872340433,0.4045204900718202,0.4267258780783205,0.4284846029173419,0.406003832233341,0.4128771780705476,0.39077887197851346,0.3915929203539834,0.4027216670210505,0.41710333263466737,0.4569175896376949,0.4602935641701169,0.4069024286322973,0.4340937896070969,0.38443777418610026,0.38132911392405155,0.4008079948968746,0.9121428571428571
NMC,2,D3-200,2.1,1.8499,5,30,26.427142857142854,0.42808510638297914,0.431938840518157,0.4243485876943298,0.42680008701326866,0.4268085106382973,0.43071398394592286,0.44307630197820025,0.4410453808752024,0.4283585267191823,0.4347641308967276,0.4232318710832583,0.4245575221238935,0.42653625345524127,0.4315657094948646,0.4649896752393463,0.47083176514866487,0.4292714103110358,0.43346007604562775,0.4202262756869075,0.43309222423146565,0.42504784180310384,0.880904761904762
NMC,3,D3-300,2.1,1.8004,5,30,25.72,0.4544680851063827,0.45487364620938653,0.45347054959492095,0.4570371981727215,0.4544680851063836,0.4562737642585555,0.4654824384335896,0.46616693679092425,0.4547583563977007,0.4598385040373989,0.4538943598925691,0.4637168141592918,0.45354029342972524,0.45818486690421256,0.48376196733621146,0.4905908919834401,0.4550489987217725,0.4733840304182513,0.45255137381666977,0.4701627486437623,0.4541781841377839,0.8573333333333333
NMC,4,D3-400,2.1,1.7452,5,30,24.931428571428572,0.4861702127659573,0.48587810575493773,0.4825925114955121,0.48683924298455405,0.4861702127659573,0.495564005069709,0.4981832862333473,0.49696110210696887,0.48584202682563404,0.4827879303017424,0.4794091316025071,0.4862831858407093,0.48586008930469937,0.4925592119052604,0.5151116951379766,0.515807301467821,0.4855134213890073,0.47803126320236533,0.47263911336873576,0.48575949367088533,0.4877737614288753,0.831047619047619
NMC,5,D3-500,2.1,1.6421,5,30,23.458571428571428,0.5229787234042558,0.524739859842855,0.5187212612218088,0.5225146834892316,0.5238297872340425,0.5276721588508657,0.536334275333064,0.5352512155591569,0.5222482435597184,0.5184870378240545,0.514100268576545,0.5205752212389383,0.5247714224962792,0.5340599455040866,0.5541580626994556,0.5566428302596913,0.5217298679164886,0.5266159695817496,0.5068113599630557,0.5171790235081382,0.5273229853285137,0.7819523809523808
NMC,6,D3-600,2.1,1.5016,5,30,21.451428571428572,0.5876595744680859,0.5873858568698234,0.5804685789358439,0.582553839460517,0.5885106382978718,0.58998732572877,0.6039563988696006,0.6010940032414913,0.5869704066425374,0.5888227794305143,0.5745299910474486,0.5767699115044254,0.5885604933021487,0.59777824355481,0.6251173268256052,0.627211140383892,0.5858542820622059,0.5999155048584708,0.5647656430385588,0.5682640144665463,0.5919625770784593,0.715047619047619
NMC,7,D4-100,2.1,1.9134,5,30,27.334285714285713,0.40489361702127713,0.40560628583563396,0.39435077731552415,0.39634544268000926,0.4038297872340433,0.40853400929446515,0.42874444893015795,0.4270664505672608,0.406003832233341,0.4128771780705476,0.3871978513876453,0.3882743362831862,0.4027216670210505,0.4114441416893726,0.4591702646893179,0.4655626646593909,0.4069024286322973,0.421630756231516,0.3772800738859381,0.37839059674502806,0.4008079948968746,0.9111428571428571
NMC,8,D4-200,2.1,1.8448,5,30,26.354285714285712,0.42872340425531963,0.42917816946273124,0.4230348149770089,0.4281052860561223,0.42744680851063865,0.4347275031685669,0.44428744448930146,0.4410453808752024,0.4298488396849054,0.43348916277093075,0.42121754700089475,0.42522123893805297,0.42653625345524127,0.437434500104799,0.4679932419748445,0.4702672186676704,0.4292714103110358,0.44000844951415274,0.41607019164165315,0.424050632911392,0.42504784180310384,0.8784761904761904
NMC,9,D4-300,2.1,1.7955,5,30,25.65,0.45702127659574465,0.4535994903376519,0.45544120867090054,0.4605177289536657,0.45787234042553226,0.4602872834811995,0.46931772305207975,0.4673824959481365,0.4581647860336382,0.4623884402889935,0.45456580125335755,0.46504424778761067,0.45672974697001845,0.4613288618738203,0.48826731743945917,0.48833270605946577,0.4584576054537708,0.4611322348964926,0.45116601246825283,0.46383363471971073,0.45672974697001933,0.855
NMC,10,D4-400,2.1,1.7384,5,30,24.834285714285713,0.4900000000000002,0.4846039498832022,0.48478213269104575,0.4894496410702631,0.49021276595744734,0.495564005069709,0.5038352846184901,0.5,0.4898871620183094,0.48215044623884395,0.4794091316025071,0.4904867256637173,0.4896874335530512,0.5009431984908819,0.5220574432138161,0.5191945803537825,0.48934810396250583,0.49577524292353115,0.468252135765411,0.4891500904159134,0.4924516266213059,0.8278095238095238
NMC,11,D4-500,2.1,1.6765,5,30,23.95,0.5191489361702128,0.5181567211722236,0.512590321874316,0.5170763541440069,0.5204255319148938,0.5264047317279257,0.5337101332256768,0.5301863857374389,0.5175644028103044,0.5169995750106242,0.5064905998209497,0.5192477876106194,0.5207314480119072,0.5302871515405574,0.5522808334897684,0.5500564546480993,0.517256071580741,0.5200675961132237,0.49249595936273316,0.5131103074141059,0.5239209015522004,0.7983333333333333
NMC,12,D4-600,2.1,1.6112,5,30,23.017142857142854,0.5553191489361708,0.5551072414525384,0.5458725640464204,0.5501413965629753,0.5568085106382981,0.5650612589776083,0.5726685506661289,0.5690842787682335,0.5546093251011284,0.5480237994050148,0.5378245299910489,0.5466814159292044,0.5570912183712524,0.5652902955355268,0.5948939365496528,0.5897628904779824,0.5528334043459733,0.5566117448246732,0.5234356961440767,0.5382007233273054,0.5602806719115456,0.7672380952380952
NMC,13,E3-200,2.1,1.8787,5,30,26.83857142857143,0.41936170212766033,0.413463580378,0.41274359535800276,0.41527082880139066,0.4182978723404256,0.42289818335445695,0.4368187323375059,0.43334683954619013,0.4198424526293385,0.41946451338716617,0.4080125335720677,0.41836283185840717,0.4171805230703809,0.42569691888492933,0.46273700018772246,0.4672563041023716,0.4201107797187902,0.4093789607097591,0.3987531747864228,0.4127486437613026,0.41654263236232136,0.8946190476190476
NMC,14,E3-300,2.1,1.8272,5,30,26.10285714285714,0.4465957446808515,0.44701635166702136,0.4433982920954671,0.44768327169893407,0.445957446808511,0.4512040557667927,0.4600322971336297,0.45482171799027515,0.446242282307856,0.44666383340416527,0.4413607878245305,0.45132743362831906,0.44631086540506093,0.4529448752881988,0.4807584006007133,0.4824990590891982,0.4465274818917768,0.4446556822982668,0.43454167628723184,0.4507233273056066,0.44631086540506093,0.870095238095238
NMC,15,E3-400,2.1,1.7676,5,30,25.25142857142857,0.4821276595744681,0.4812062008919096,0.4779943069848924,0.48205351316075795,0.48297872340425574,0.4890156316011822,0.49616471538150986,0.4906807131280386,0.4826484990419422,0.47811304717381997,0.4724709042077002,0.48296460176991207,0.482458005528386,0.49591280653950953,0.5151116951379766,0.5150545728264966,0.48210481465700905,0.4695817490494294,0.4624797968136676,0.48214285714285765,0.4837337869445033,0.8417142857142857
NMC,16,E3-500,2.1,1.6929,5,30,24.184285714285714,0.5144680851063832,0.5147589721809309,0.5090869279614632,0.513813356536871,0.5165957446808509,0.5211237853823407,0.5306822769479211,0.5275526742301464,0.514157973174366,0.5091372715682105,0.5024619516562225,0.5117256637168142,0.5160535828194774,0.529658352546635,0.549464989675239,0.5472337222431323,0.5138474648487428,0.502957329953527,0.4904179173401051,0.5088155515370705,0.5188177758877313,0.8061428571428572
NMC,17,E3-600,2.1,1.5726,5,30,22.465714285714284,0.5751063829787242,0.5754937354002978,0.5655791548062181,0.5703719817272139,0.5759574468085109,0.582171525137305,0.5944691158659676,0.5911669367909234,0.5750479029167552,0.5652358691032733,0.5566248880931077,0.5659292035398247,0.5760153093769933,0.5925382519387972,0.6176084099868593,0.6125329318780581,0.5739241585002128,0.5650612589776092,0.541214500115446,0.5558318264014463,0.578779502445248,0.7488571428571428
NMC,18,E4-100,2.1,1.9052,5,30,27.217142857142857,0.40361702127659616,0.3996602251008703,0.39435077731552415,0.39504024363715384,0.4023404255319152,0.40853400929446515,0.4255147355672184,0.4264586709886551,0.4040877155631257,0.40968975775605543,0.38786929274843374,0.39314159292035544,0.4014458856049332,0.4041081534269546,0.4563544208747885,0.45615355664283097,0.4049850873455476,0.41128010139416915,0.3786654352343568,0.39037070524412343,0.40017010418881593,0.9072380952380952
NMC,19,E4-200,2.1,1.8324,5,30,26.177142857142858,0.42936170212765923,0.43130176258229014,0.42566236041164895,0.42680008701326866,0.42872340425531874,0.43346007604562686,0.44368187323375086,0.44286871961102037,0.4298488396849054,0.4347641308967276,0.4232318710832583,0.4349557522123897,0.4271741441632999,0.43806329909872144,0.46630373568612704,0.471960858110652,0.4299105240732848,0.43683988170680177,0.41953359501269816,0.43580470162748597,0.42653625345524127,0.8725714285714286
NMC,20,E4-300,2.1,1.7794,5,30,25.42,0.45765957446808514,0.4589084731365478,0.45697394350777376,0.4592125299108103,0.45851063829787275,0.4628221377270805,0.46871215179652914,0.4673824959481365,0.4581647860336382,0.46302592435189105,0.4565801253357211,0.4657079646017701,0.45800552838613573,0.4613288618738203,0.4865778111507417,0.4894617990214529,0.4578184916915209,0.45373891001267364,0.45462941583929783,0.4617992766726946,0.4588560493302145,0.8473333333333334
NMC,21,E4-400,2.1,1.7229,5,30,24.612857142857145,0.49468085106382986,0.4958589934168618,0.4893803372016654,0.4948879704154878,0.49468085106382986,0.500211237853823,0.5074687121517965,0.505064829821718,0.4943581009154787,0.4940501487462816,0.48634735899731396,0.4966814159292037,0.4950031894535405,0.5036679941312086,0.5261873474751271,0.5250282273240501,0.4946740519812529,0.503591043514998,0.47748787808820126,0.4968354430379751,0.4969168615777164,0.8204285714285714
NMC,22,E4-500,2.1,1.6562,5,30,23.66,0.5170212765957443,0.5175196432363567,0.5119334355156573,0.5144659560582996,0.5178723404255319,0.5257710181664557,0.5324989907145738,0.5307941653160455,0.5175644028103044,0.5169995750106242,0.5064905998209497,0.5165929203539834,0.5181798851796726,0.529658352546635,0.5522808334897684,0.5494919081671057,0.5164039198977415,0.5257710181664557,0.4982682983144766,0.5158227848101262,0.5207314480119081,0.7886666666666666
NMC,23,E4-600,2.1,1.5474,5,30,22.105714285714285,0.5791489361702133,0.5793162030155026,0.5701773593168378,0.5731999129867296,0.5806382978723406,0.58998732572877,0.5983044004844578,0.5960291734197734,0.5795188418139237,0.5743731406714838,0.5619964189794082,0.5707964601769921,0.5800552838613653,0.5906518549570317,0.6209874225642951,0.6189311253293193,0.577971878994461,0.586185044359949,0.5483722004156082,0.5655515370705242,0.5826068466935999,0.7368571428571429
NMC,24,H3-100,2.1,1.8995,5,30,27.135714285714283,0.40361702127659616,0.4036950520280316,0.3936938909568637,0.39721557537524443,0.4023404255319152,0.4038867765103511,0.4249091643116678,0.4258508914100485,0.4040877155631257,0.4128771780705476,0.3885407341092222,0.3938053097345131,0.4014458856049332,0.4087193460490459,0.455791252111883,0.4633044787354166,0.4049850873455476,0.4131812420785801,0.3802816901408459,0.3833634719710659,0.3995322134807564,0.9045238095238095
NMC,25,H3-200,2.1,1.8332,5,30,26.188571428571425,0.42595744680851055,0.4300276067105546,0.4230348149770089,0.42680008701326866,0.4248936170212767,0.4288128432615128,0.4392410173597101,0.4378038897893024,0.426442410048967,0.42945176370590676,0.4218889883616832,0.4245575221238935,0.42377206038698745,0.4263257178788509,0.46161066266191053,0.46669175762137804,0.4273540690242861,0.43282636248415685,0.41953359501269816,0.4324141048824597,0.4231341696789288,0.8729523809523809
NMC,26,H3-400,2.1,1.7239,5,30,24.627142857142857,0.4912765957446812,0.49309832236143514,0.48872345084300495,0.4916249728083537,0.4914893617021274,0.49302915082382714,0.5024222850222042,0.5006077795786066,0.4905258675750481,0.48470038249043856,0.48634735899731396,0.49380530973451453,0.4918137359132473,0.49591280653950953,0.5181152618734748,0.5163718479488146,0.48998721772475484,0.506970849176172,0.48118217501731664,0.4920886075949369,0.4937274080374232,0.8209047619047619
NMC,27,H3-500,2.1,1.6369,5,30,23.384285714285713,0.5276595744680854,0.524739859842855,0.5233194657324285,0.5259952142701758,0.5291489361702126,0.5323193916349807,0.5413807024626571,0.5388978930307937,0.5273578880136256,0.5295367615809594,0.5190241718889883,0.5234513274336292,0.5298745481607483,0.5340599455040866,0.5594143044865767,0.5617237485886344,0.5257775884107367,0.5409801436417414,0.5118910182405916,0.5255424954792041,0.532638741229003,0.7794761904761904
NMC,28,H3-600,2.1,1.5406,5,30,22.008571428571425,0.5804255319148943,0.5820768740709275,0.5736807532296924,0.5738525125081564,0.581276595744681,0.586607520067596,0.5962858296326203,0.5960291734197734,0.5788801362571858,0.5843603909902262,0.5669203222918533,0.5699115044247796,0.5819689559855412,0.5841542653531757,0.6170452412239538,0.6208129469326309,0.577971878994461,0.5912547528517109,0.5569152620641873,0.5621609403254961,0.5840952583457364,0.7336190476190476
NMC,29,H4-100,2.1,1.8972,5,30,27.10285714285714,0.4089361702127663,0.40751751964323635,0.39785417122837696,0.3998259734609517,0.4076595744680853,0.411068863540347,0.43116673395236216,0.43213128038897874,0.40941026186927854,0.4109647258818532,0.3898836168307973,0.39446902654867255,0.4067616415054225,0.4127017396772157,0.4644265064764408,0.4678208505833652,0.41009799744354414,0.42627798901563185,0.3772800738859381,0.3910488245931276,0.40527322985328507,0.9034285714285714
NMC,30,H4-200,2.1,1.8208,5,30,26.01142857142857,0.43659574468085083,0.43852197918878844,0.4298226406831622,0.4335436154013488,0.43531914893616985,0.43662864385297784,0.4523617278966494,0.45218800648298174,0.43581009154779604,0.43136421589460294,0.42614145031333983,0.4314159292035411,0.4344035721879651,0.45168727730035574,0.4773793880232775,0.47610086563793796,0.43587558585428177,0.4421208280523867,0.4188409143384888,0.44077757685352736,0.43376568147990646,0.867047619047619
NMC,31,H4-300,2.1,1.757,5,30,25.099999999999994,0.475531914893617,0.4773837332767048,0.47252025399605824,0.47530998477267783,0.47574468085106414,0.47655259822560136,0.4874848607186113,0.48683144246353294,0.4745582286565897,0.468338291542711,0.47045658012533664,0.4807522123893806,0.47522857750372083,0.48207922867323383,0.5070396095363243,0.509220925856229,0.47486152535151227,0.4923954372623571,0.4668667744169923,0.48508137432188114,0.4765043589198381,0.8366666666666666
NMC,32,H4-400,2.1,1.6401,5,30,23.429999999999996,0.5355319148936175,0.5306859205776178,0.5294504050799214,0.5327387426582559,0.5370212765957447,0.5441487114490915,0.5506661283811072,0.5496353322528362,0.5348094528422394,0.5348491287717811,0.5239480752014334,0.5316371681415939,0.5364660854773549,0.5432823307482701,0.5710531255866336,0.5741437711704931,0.5342991052407324,0.5356991972961556,0.5146617409374272,0.5255424954792041,0.5385923878375509,0.7809999999999999
NMC,33,H4-500,2.1,1.4317,5,30,20.45285714285714,0.6351063829787229,0.6385644510511783,0.6286402452375741,0.6278007396127903,0.636595744680851,0.6364596535699203,0.6507872426322168,0.6513371150729332,0.6344475196934223,0.6383340416489593,0.6224261414503136,0.6227876106194694,0.6361896661705284,0.6373925801718716,0.6711094424629245,0.6727512231840427,0.6340008521516829,0.6463878326996202,0.6134841837912717,0.6125678119349018,0.6374654475866466,0.6817619047619047
NMC,34,H4-600,2.1,1.286,5,30,18.37142857142857,0.6799999999999997,0.6840093438097261,0.6735274797460038,0.6730476397650635,0.6808510638297873,0.679763413603717,0.6945902301170772,0.6946920583468392,0.6800085160740892,0.6869953251168726,0.6689794091316035,0.668141592920354,0.6795662343185196,0.6816181094110245,0.7129716538389337,0.7164094843808808,0.6795909671921603,0.6928601605407696,0.6608173631955658,0.6539330922242321,0.6808420157346378,0.6123809523809524
NMC,35,I3-100,2.1,1.9383,5,30,27.689999999999998,0.391702127659574,0.3884051815672125,0.38296474709875294,0.38372851859908597,0.39063829787234017,0.3967046894803552,0.4136051675413803,0.4138978930307937,0.3928039173940814,0.3880152996175097,0.37690241718889794,0.37942477876106206,0.3895385923878374,0.3997065604695029,0.4447155997747325,0.4533308242378631,0.39369407754580354,0.40790029573299513,0.3687370122373572,0.3666365280289341,0.38762492026366147,0.9229999999999999
NMC,36,I3-200,2.1,1.8665,5,30,26.664285714285715,0.41425531914893643,0.41813548524102817,0.41274359535800276,0.4146182292799656,0.41297872340425545,0.4216307562315169,0.4261203068227699,0.42787682333873533,0.41388120076644697,0.421589460263494,0.41293643688451276,0.4190265486725666,0.4118647671698916,0.4269545168727724,0.4475314435892619,0.44749717726759464,0.4147848317000422,0.44000844951415274,0.4130685753867471,0.4163652802893303,0.41058898575377434,0.8888095238095238
NMC,37,I3-300,2.1,1.8076,5,30,25.822857142857142,0.44255319148936234,0.4463792737311536,0.44602583753010716,0.4463780726560804,0.44340425531914907,0.44719053654414864,0.4505450141299958,0.45036466774716377,0.44304875452416415,0.4511262218444543,0.44829901521933735,0.44933628318584073,0.4429087816287476,0.44246489205617223,0.4644265064764408,0.46669175762137804,0.44311887515977855,0.45373891001267364,0.4518586931424604,0.4541139240506329,0.4435466723368062,0.8607619047619047
NMC,38,I3-400,2.1,1.745,5,30,24.928571428571427,0.4795744680851062,0.48396687194733534,0.4806218524195325,0.48140091363932935,0.48085106382978715,0.4805661174482463,0.4868792894630607,0.48561588330632066,0.47860336384926594,0.4742881427964303,0.480304386750225,0.48694690265486695,0.4805443334042101,0.49318801089918196,0.49934296977660875,0.49887090703801285,0.47763101832126154,0.48584706379383213,0.4781805587624106,0.4834990958408678,0.48309589623644467,0.830952380952381
NMC,39,I3-500,2.1,1.6856,5,30,24.08,0.4993617021276595,0.501592694839669,0.4990146704620111,0.5009788992821393,0.5006382978723396,0.504224757076468,0.5074687121517965,0.505064829821718,0.49776453055141623,0.5025499362515937,0.49753804834377746,0.5006637168141603,0.5009568360620875,0.5126807797107524,0.5220574432138161,0.5255927738050437,0.4965913932680017,0.5141529362061679,0.4954975756176392,0.5031645569620267,0.5049968105464595,0.8026666666666666
NMC,40,I3-600,2.1,1.6119,5,30,23.02714285714286,0.5506382978723403,0.5536207262688473,0.5445587913291012,0.5462257994344126,0.5521276595744675,0.5559780312632023,0.5643924101735971,0.563411669367909,0.5486480732382368,0.5486612834679141,0.5398388540734107,0.5453539823008855,0.5524133531788218,0.5550199119681407,0.583255115449596,0.5833646970267221,0.5468683425649763,0.5625264047317273,0.5319787577926576,0.5375226039782994,0.5562406974271736,0.7675714285714286
